Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Printer ,JQ3QJY1,,,,,COMPUTER,,A. Surplus
2,,,,Dell Monitor,CN-0UH837-48220-644-01GK,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Monitor ,,,,,,FURNITURE,,C. Trade-In
4,,,,Dell AIO,C3YTP22,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell AIO,C3STP22,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell AIO,BK05L02,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Dell AIO,C3YSP22,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell AIO,BK01L02,,,,,,,H. Missing *
9,,,,Dell AIO,C3XZP22,,,,,,,I. Stolen *
10,,,,Dell AIO,JHGXDX1,,,,,,,J. Other (Documentation Required)
11,,,,Dell AIO,BJZZk02,,,,,,,
12,,,,Dell AIO,JHGXDX1,,,,,,,
13,,,,NAS,S9A4166842,,,,,,,
14,,,,NAS,7LA1510146,,,,,,,
15,,,,NAS,S9A4124227,,,,,,,
16,,,,Dell AIO,C3XTP22,,,,,,,
17,,,,Alienware Laptop,GHRWG12,,,,,,,
18,,,,Dell Laptop,D5S8HV1,,,,,,,
19,,,,Dell Lpatop,7JFQGV1,,,,,,,
20,,,,Dell Laptop,4Y7Y5R1,,,,,,,
21,,,,Dell Laptop,72ZNZ52,,,,,,,
22,,,,Dell Laptop,J6KRVZ1,,,,,,,
23,,,,Dell Mini Tower,CBSC182,,,,,,,
24,,,,Surface table (broken Screen),,,,,,,,
25,,,,,,,,,,,,
26,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
29,,,,,,,,,,,,
30,,,,,,,,,,,,
31,,,,,,,,,,,,
32,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
35,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
