Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Monitor,,,,,,COMPUTER,,A. Surplus
2,,,,LG Monitor,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,LG Monitor,,,,,,FURNITURE,,C. Trade-In
4,,,,LG Monitor,,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell Monitor,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell Monitor,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Dell Monitor,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell Monitor,,,,,,,,H. Missing *
9,,,,Dell Monitor,,,,,,,,I. Stolen *
10,,,,Dell Monitor,,,,,,,,J. Other (Documentation Required)
11,,,,Dell Monitor,,,,,,,,
12,,,,Dell Monitor,,,,,,,,
13,,,,Junk Box,,,,,,,,
14,,,,Junk Box,,,,,,,,
15,,,,Junk Box,,,,,,,,
16,,,,Junk Box,,,,,,,,
17,,,,IntelliFax 2840,,,,,,,,
18,,,,Dell Dock,,,,,,,,
19,,,,Samsung VCR,,,,,,,,
20,,,,NEC Projector,,,,,,,,
21,,,,Tannoy CVS 4 Speakers,,,,,,,,
22,,,,Sony Home Theatre System,,,,,,,,
23,,,,,,,,,,,,
24,,,,Optiplex 990,DDC6JQ1,,,,,,,
25,,,,Optiplex 990,6RCSTV1,,,,,,,
26,,,,Synology DS218,18C0Q8N673304,,,,,,,
27,,,,iPad Air,DLXN26RKFK11,,,,,,,
28,,,,Dell C2660 Printer,,,,,,,,
29,,,,iPad Air,DMPTJS88HLF9,,,,,,,
30,,,,Optiplex 3020,FGDL382,,,,,,,
31,,,,Intel Nuc ,G6YK439001JK,,,,,,,
32,,,,iPad Air 2,DLXPR1ZJG5VJ,,,,,,,
33,,,,Optiplex 3050,8J4PGL2,,,,,,,
34,,,,Optiplex 3051,8HSLGL2,,,,,,,
35,,,,iPad,GG7Z3DPGJF8,,,,,,,
36,,,,Intel Compute Stick,,,,,,,,
37,,,,Intel Compute Stick,BTCC739000Z7,,,,,,,
38,,,,Intel Compute Stick,BTCC7010014L,,,,,,,
39,,,,Latitude E6430,79X59W1,,,,,,,
40,,,,Latitude E6530,8RRJGV1,,,,,,,
41,,,,iPad Air 2,DMPQV4PHG5VJ,,,,,,,
42,,,,Latitude E5570,6X5TQ72,,,,,,,
43,,,,iPad,GG7Z3K2ZJF8J,,,,,,,
44,,,,Latitude E5400,6XLFZY2,,,,,,,
45,,,,Latitude E5470,42JLLC2,,,,,,,
46,,,,Latitude E6430,,,,,,,,
47,,,,Latitude 5480,9CJ6GH2,,,,,,,
48,,,,iPad,DLXPH038G5VJ,,,,,,,
49,,,,iPad,DMPW22EAJF89,,,,,,,
50,,,,iPad,DLXN27CGFK11,,,,,,,
51,,,,iPad,+GCHV74JQHLF9,,,,,,,
52,,,,iPad Air,DLXN26YDFK11,,,,,,,
53,,,,Latitude E6420,356Y9S1,,,,,,,
54,,,,iPad,DMPX2PW9JF8J,,,,,,,
55,,,,Latitude E5470,GXDBTC2,,,,,,,
56,,,,Latitude E6440,,,,,,,,
57,,,,HP t620,MXL6051BNP,,,,,,,
58,,,,iPad,DMPZ9BM4JF8K,,,,,,,
59,,,,iPad,DMPVF41XHLJJ,,,,,,,
60,,,,Latitude 14 Rugged ,37NNG92,,,,,,,
61,,,,iPad,F9FTKQVKHLFC,,,,,,,
62,,,,iPad,DMQS74B1G5VJ,,,,,,,
63,,,,iPad,F9FTW6M7HLJL,,,,,,,
64,,,,iPad,GCTV8FQMHLF,,,,,,,
65,,,,HP t620,MXL6051BNW,,,,,,,
66,,,,iPad,DMQS4K8EG5VW,,,,,,,
67,,,,iPad,DLXQT1YPG5VJ,,,,,,,
68,,,,Dell Dock,,,,,,,,
69,,,,iPad,GCTV21AHHLJJ,,,,,,,
70,,,,HP t620,MXL6051BNZ,,,,,,,
71,,,,iPad,F9FTL0MAHLFC,,,,,,,
72,,,,iPad mini,F4KKQJ32F193,,,,,,,
73,,,,iPad,DMPS7E9DG5YL,,,,,,,
74,,,,Latitude E5470,54FBTC2,,,,,,,
75,,,,Latitude E6420,5SCS5R1,,,,,,,
76,,,,Latitude E6440,8TMRJ12,,,,,,,
77,,,,Dragon touch 203-JN0573,,,,,,,,
78,,,,Dragon touch 203-JN0573,,,,,,,,
79,,,,Dragon touch 203-JN0573,,,,,,,,
80,,,,iPad ,DMPRHU8CG5VJ,,,,,,,
81,,,,TrendNet Wifi Bridge,,,,,,,,
82,,,,iPad Air 2,DMPS83MWG5YR,,,,,,,
83,,,,iPad Air 2,DMPSFN8EHG6R,,,,,,,
84,,,,Dell Monitor,,,,,,,,
85,,,,Dell Monitor,,,,,,,,
86,,,,Dell Dock,,,,,,,,
87,,,,iPad ,DLXQT2ACG5VJ,,,,,,,
88,,,,iPad,DLXN3KRJFK10,,,,,,,
89,,,,iPad,DMQWWKVGJF8J,,,,,,,
90,,,,Dell Monitor ,,,,,,,,
91,,,,iPad Air 2,DMPRHUEFG5VJ,,,,,,,
92,,,,iPad Pro,DLXTC0R3GMW6,,,,,,,
93,,,,iPad 2,DLXFXB6MDJHF,,,,,,,
94,,,,iPad,DMPW587DJ28K,,,,,,,
95,,,,iPad,DMPSF7VMHG6R,,,,,,,
