Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Latitude e6230,41775066901,,,,,COMPUTER,,A. Surplus
2,,,,Dell Printer,D6MYF62,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Battery 93Ftf,IS 16046/IEC62113,,,,,FURNITURE,,C. Trade-In
4,,,,Fan,KSB0705HA-A,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell Dock ,CN-0PW395-73901-16D-6102-A01,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell Dock ,CN-0HJVX1-75941-19N-06DB-A00,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Cisco Switch,FGL174524FS,,,,,OTHER (please describe),,G. Destroyed *
8,,,,cisco Switch,FHK112012NW,,,,,,,H. Missing *
9,,,,Cisco Speaker ,GET184500TM,,,,,,,I. Stolen *
10,,,,Cisco Camera ,FTT184802L2,,,,,,,J. Other (Documentation Required)
11,,,,Cisco Dock for Camera ,FTT1904022LA,,,,,,,
12,,,,iPad,DN6G5155DFHW,,,,,,,
13,,,,iPad,DMOG4WP7DFHW,,,,,,,
14,,,,iPad,DN6G5135DFHW,,,,,,,
15,,,,IPad,DMPG4Y8EDFHW,,,,,,,
16,,,,HL-5370DW Brother Printer + Cords,50.7A224.031-R,,,,,,,
17,,,,Dell Wireless keyboard,CN0CCXCVPRC0085B0307A04,,,,,,,
18,,,,iPad,DMQML20FXK10,,,,,,,
19,,,,Dell Laptop Battery,JP-0NH6K9-48630-28M-01SL-A00,,,,,,,
20,,,,Dell Laptop Battery,CN-04F5YV-71769-5CH-K060-A00,,,,,,,
21,,,,Dell Monitor ,CN-0CC639-72872-63U-61NS,,,,,,,
22,,,,Dell AIO,JHGVDX1,,,,,,,
23,,,,Dell Monitor ,CN-0Y8CFB-74261-63E-2N2L-A06,,,,,,,
24,,,,Segate HDD,5TJ0MTD0,,,,,,,
25,,,,Hitachi HDD,1VH36T4C,,,,,,,
26,,,,Dell Battery 97Wh,CN-0DTG0V-48630-16N-0014-A00,,,,,,,
27,,,,Dell Latitude Laptio,18PTYN1,,,,,,,
28,,,,Toshiba HDD,94SYCFI4T,,,,,,,
29,,,,Segate HDD,5TJ00SRP,,,,,,,
30,,,,Dell Battery,KR-0J7KGM-75501-2BE-C0YK-A00,,,,,,,
31,,,,HGST HDD,PCKSUT0B,,,,,,,
32,,,,Western Digital HDD,WCC2H1687603,,,,,,,
33,,,,Segate HDD,9VYVB3E3M,,,,,,,
34,,,,iPhone 6s,C6KRC645GRXQ,,,,,,,
35,,,,iPhone 6s,C6KRL7UJGRXQ,,,,,,,
36,,,,iPhone 7,F18SVMPWHG7F,,,,,,,
37,,,,iPhone 6s,C6KRF1G4GRXQ,,,,,,,
38,,,, Seagate HDD,W626JEA3,,,,,,,
39,,,,Segate HDD,W045XFDW,,,,,,,
40,,,,Segate HDD,W62558SR,,,,,,,
41,,,,Segate HDD,Z6EEP9CX,,,,,,,
42,,,,Toshiba HDD,54AD2V2KS,,,,,,,
43,,,,Seagate HDD,Z6EG8BP1,,,,,,,
44,,,,Seagate HDD,Z6E15HLG,,,,,,,
45,,,,Western Digital HDD,WMAYP0M0UNRT,,,,,,,
46,,,,Western Digital HDD,WMAYP0M5H,,,,,,,
47,,,,Seagate HDD,5VPBZADP,,,,,,,
48,,,,TOshiba HDD,75E8XLOXS 95B,,,,,,,
49,,,,Microsoft Keyboard,03561298819,,,,,,,
50,,,,Dell Monitor ,MX-OHF730-46634-79J-2NEL,,,,,,,
51,,,,iMac,C02L5F11F8J4,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
