Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Junk Box,,,,,,COMPUTER,,A. Surplus
2,,,,Asus Monitor,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Dock (Large),,,,,,FURNITURE,,C. Trade-In
4,,,,Dell 3130 CN Printer,,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell C1760,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Junk Box,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Dell Latitude E5570,13KR2H2,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell Latitude E7450,2CZFM32,,,,,,,H. Missing *
9,,,,Dell Latitude E6430,BXFZ3X1,,,,,,,I. Stolen *
10,,,,Apple TV,F0TPRG17FF54,,,,,,,J. Other (Documentation Required)
11,,,,Apple TV,C07T3N9FG9RM,,,,,,,
12,,,,Samsung TV,,,,,,,,
13,,,,Samsung TV,,,,,,,,
14,,,,Sharp TV,,,,,,,,
15,,,,Epson Scanner,,,,,,,,
16,,,,Dell Printer,,,,,,,,
17,,,,Samsung Printer,,,,,,,,
18,,,,Dell Monitor,,,,,,,,
19,,,,Dell Monitor,,,,,,,,
20,,,,Dell Monitor,,,,,,,,
21,,,,Samsung TV,,,,,,,,
22,,,,Standing Desk,,,,,,,,
23,,,,Samsung TV,,,,,,,,
24,,,,Samsung TV,,,,,,,,
25,,,,Samsung TV,,,,,,,,
26,,,,Dell Monitor,,,,,,,,
27,,,,Dell Monitor,,,,,,,,
28,,,,HP Printer,,,,,,,,
29,,,,Dell Monitor,,,,,,,,
30,,,,DV Sports replay monitor battery,,,,,,,,
31,,,,Dell Latitude 5480,5KL9MH2,,,,,,,
32,,,,Dell Latitude 5490,CPHNLQ2,,,,,,,
33,,,,Dell Latitude E5470,G1LR3H2,,,,,,,
34,,,,MacBook Pro,C02Q618DG8WL,,,,,,,
35,,,,Dell Latitude E6440,8FDRVZ1,,,,,,,
36,,,,Dell Latitude E6520,3XKYYN1,,,,,,,
37,,,,Dell Latitude E5570,J80TQ72,,,,,,,
38,,,,Dell Latitude 5480,5S7Z6H2,,,,,,,
39,,,,Dell Latitude E5570,DL4K3G2,,,,,,,
40,,,,Dell Latitude E6420,8Y7Y5R1,,,,,,,
41,,,,Dell Latitude E6440,HQDRV21,,,,,,,
42,,,,Dell Monitor,,,,,,,,
43,,,,Dell Monitor,,,,,,,,
44,,,,iMac,C02N2779F8J4,,,,,,,
45,,,,Dell Latitude E6430,7G9MRY1,,,,,,,
46,,,,Dell Optiplex 7040,8MSMXG2,,,,,,,
47,,,,Dell Optiplex 3050,BNQ28M2,,,,,,,
48,,,,Dell Optiplex 7010,JQS2CZ1,,,,,,,
49,,,,MacBook Pro,C02TW01YHTDG,,,,,,,
50,,,,MacBook Pro,C02TW009HTDG,,,,,,,
51,,,,MacBook Pro,C02TV02T2HTDG,,,,,,,
52,,,,iPad mini,F4KK90A6F194,,,,,,,
53,,,,MacBook Pro,C02TW03GHTDG,,,,,,,
54,,,,MacBook Pro,C02TW002HTDG,,,,,,,
55,,,,MacBook Pro,C02TW03HHTDG,,,,,,,
56,,,,MacBook Pro,C02N319WFD57,,,,,,,
57,,,,Large HP printer,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
