Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Latitude ,492000803118,,,,,COMPUTER,,A. Surplus
2,,,,iPhone 7,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Printer,CJSX542,,,,,FURNITURE,,C. Trade-In
4,,,,Dell CD Drive ,,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell CD Drive ,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,X PC,B75G00410D05547,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Toshiba DVD Recorder ,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell Box,0GH051,,,,,,,H. Missing *
9,,,,miscellaneous  Box 1 ,,,,,,,,I. Stolen *
10,,,,Miscellaneous  Box 2,,,,,,,,J. Other (Documentation Required)
11,,,,Miscellaneous  Box 3,,,,,,,,
12,,,,Dell Box,0PK413A01,,,,,,,
13,,,,Dell Dock,CN-0PW395-73901-15J-2246-A01,,,,,,,
14,,,,Dell Dock,CN-06U643-42940-55Q-016N,,,,,,,
15,,,,Dell Dock,CN-0HD062-48643-65T-1024,,,,,,,
16,,,,Sony Handy Cam,320176,,,,,,,
17,,,,Sharp NoteVision,100111471,,,,,,,
18,,,,Sharp NoteVision,206317195,,,,,,,
19,,,,Pana Sonic DVD Recorder,VN7BA007510 R,,,,,,,
20,,,,Pana Sonic DVD Recorder,KW3HA001166,,,,,,,
21,,,,Pana Sonic DVD player,VAHB001454,,,,,,,
22,,,,Dell Dock ,CN-OPW395-73901-16D-6101-A01,,,,,,,
23,,,,Pana Sonic DVD Recorder,VN7AA009301,,,,,,,
24,,,,Pana Sonic DVD Recorder,VN7FB001037R,,,,,,,
25,,,,Toshiba DVD/VCR,E21 3176 KU06 10,,,,,,,
26,,,,Dell Monitor,CN-0U4931-46633-55I-2E8M,,,,,,,
27,,,,Webb TimeKeeper,,,,,,,,
28,,,,Miscellaneous  Box 4,,,,,,,,
29,,,,Direct TV Remote Box,,,,,,,,
30,,,,Pana Sonic DVD Recorder,VN7AA008980R,,,,,,,
31,,,,Samsung VHS Box,61AW400098V,,,,,,,
32,,,,Pana Sonic DVD Recorder,VN7AA0089666 R,,,,,,,
33,,,,Pana Sonic DVD Recorder,KW3HA001183,,,,,,,
34,,,,Pana Sonic DVD Recorder,,,,,,,,
35,,,,Dell Laptop,7TRJGV1,,,,,,,
36,,,,Dell Laptop,DWKYYN1,,,,,,,
37,,,,Dell Laptop,BXKYYN1,,,,,,,
38,,,,Dell Laptop,6WKYYN1,,,,,,,
39,,,,Dell Laptop,0T7570,,,,,,,
40,,,,Dell Laptop,0T7870,,,,,,,
41,,,,Dell Laptop,HQT5VM1,,,,,,,
42,,,,Dell Laptop,FRMC3Q1,,,,,,,
43,,,,Pana Sonic VCR,DWKYYN1,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
