Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,MISC Box,,,,,,COMPUTER,,A. Surplus
2,,,,Dell Printer ,8F3SHG2,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Monitor,,,,,,FURNITURE,,C. Trade-In
4,,,,Dell Tower,9XD6D42,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell Tower ,DHY385,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Avaya VOIP Phone,13N547319522,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Avaya VOIP Phone,12WZ433705JF,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell Dock,,,,,,,,H. Missing *
9,,,,Dell Dock,,,,,,,,I. Stolen *
10,,,,Dell Monitor,,,,,,,,J. Other (Documentation Required)
11,,,,Dell Monitor,,,,,,,,
12,,,,HP Thin Client,MXL6051BNN,,,,,,,
13,,,,HP DeskJet 1112,CN92K282RC,,,,,,,
14,,,,Dell Laptop (J Price),KM4PX1,,,,,,,
15,,,,MISC Box,,,,,,,,
16,,,,MISC Box (HDDs),,,,,,,,
17,,,,Monitor Stand,,,,,,,,
18,,,,Server,,,,,,,,
19,,,,Server ,,,,,,,,
20,,,,Server,,,,,,,,
21,,,,MISC BOX,,,,,,,,
22,,,,MISC Box,,,,,,,,
23,,,,MiSC Box,,,,,,,,
24,,,,MIsC Box,,,,,,,,
25,,,,MISC BOX,,,,,,,,
26,,,,MISC BOX,,,,,,,,
27,,,,MISC BOX,,,,,,,,
28,,,,LexMark Printer,,,,,,,,
29,,,,Dell Dock,,,,,,,,
30,,,,Dell Dock,,,,,,,,
31,,,,Dell Dock,,,,,,,,
32,,,,Dell Dock,,,,,,,,
33,,,,Dell Dock,,,,,,,,
34,,,,APC ,,,,,,,,
35,,,,APC,,,,,,,,
36,,,,VOIP Phone,13N54810901,,,,,,,
37,,,,VOIP Phone,13N547318493,,,,,,,
38,,,,VOIP Phone,13N547318482,,,,,,,
39,,,,VOIP Phone,13N547319411,,,,,,,
40,,,,VOIP Phone,14N52606991,,,,,,,
41,,,,VOIP Phone,14N512405542,,,,,,,
42,,,,VOIP Phone,13N508401404,,,,,,,
43,,,,VOIP Phone,13N547318791,,,,,,,
44,,,,VOIP Phone,13N547319491,,,,,,,
45,,,,VOIP Phone,14N524606822,,,,,,,
46,,,,Dell Tower,1KR5TW1,,,,,,,
47,,,,VOIP Phone,13N547319389,,,,,,,
48,,,,Dell Printer ,,,,,,,,
49,,,,MISC Box,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
