Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Printer 3110CN,4724991,,,,,COMPUTER,,A. Surplus
2,,,,Dell Printer E525W,7XK6HJ2,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Samsung TV,04K93CBG801985X,,,,,FURNITURE,,C. Trade-In
4,,,,iMac 2013,D25MR0WYF8JC,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,HP Laserjet P1102w,VNB3621072,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,HP Laserjet 1300,CNBKF12936,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Dell Dock,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell Dock,,,,,,,,H. Missing *
9,,,,Dell Monitor,,,,,,,,I. Stolen *
10,,,,Dell Monitor,,,,,,,,J. Other (Documentation Required)
11,,,,Old HP Printer,,,,,,,,
12,,,,Aquos TV,,,,,,,,
13,,,,Samsung Monitor,,,,,,,,
14,,,,Damaged Samsung TV,,,,,,,,
15,,,,Damaged Samsung TV,,,,,,,,
16,,,,Dell Monitor,,,,,,,,
17,,,,Dell Monitor,,,,,,,,
18,,,,Samsung Monitor,,,,,,,,
19,,,,Direct TV box,,,,,,,,
20,,,,Dell Monitor/Soundbar,,,,,,,,
21,,,,Dell S2815dm (BTC Sports Medicine),58P2882,,,,,,,
22,,,,Direct TV Video box,,,,,,,,
23,,,,Direct TV HD DVR,,,,,,,,
24,,,,Toshiba DVR,,,,,,,,
25,,,,Toshiba DVR,,,,,,,,
26,,,,Direct TV Video box,,,,,,,,
27,,,,Envision Monitor,,,,,,,,
28,,,,Old HP printer (Baseball Administration Office),CNDY345831,,,,,,,
29,,,,Dell Precision 5510,C52QBG2,,,,,,,
30,,,,Dell Latitude E6410,HB2RXN1,,,,,,,
31,,,,Dell Latitude E6540,JTHVL12,,,,,,,
32,,,,Damaged Dell Monitor,,,,,,,,
33,,,,Dell Optiplex 3020,F83VN02,,,,,,,
34,,,,Dell Latitude E6420,4QQRDV1,,,,,,,
35,,,,Lexicon Alpha Desktop Recording Studio,,,,,,,,
36,,,,Dell Latitude E5570,57R5R72,,,,,,,
37,,,,Dell Monitor,,,,,,,,
38,,,,Dell Dock,,,,,,,,
39,,,,Junk Box,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
