Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Tower ,2N8TFK1,,,,,COMPUTER,,A. Surplus
2,,,,Dell Tower ,1KRR5TW1,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Dock,,,,,,FURNITURE,,C. Trade-In
4,,,,Dell Priner ,GK9LK42,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,LG Monitor,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,LG Monitor,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,LG Monitor,,,,,,,,H. Missing *
9,,,,iMac,D25X605LJ1GQ,,,,,,,I. Stolen *
10,,,,Dell Tower ,GF9CS52,,,,,,,J. Other (Documentation Required)
11,,,,Asus Monitor,,,,,,,,
12,,,,Dell Monitor,,,,,,,,
13,,,,Dell Dock,,,,,,,,
14,,,,Dell Printer ,,,,,,,,
15,,,,Metal Bars,,,,,,,,
16,,,,Wood,,,,,,,,
17,,,,Wood,,,,,,,,
18,,,,HP Priner,,,,,,,,
19,,,,Box of Broken Tapes,,,,,,,,
20,,,,Dell Monitor,,,,,,,,
21,,,,PanaSonic P2HD Camera,492000418635,,,,,,,
22,,,,PanaSonic P2HD Camera,492000415936,,,,,,,
23,,,,Lexmark Printer,,,,,,,,
24,,,,Junk Box,,,,,,,,
25,,,,Junk Box,,,,,,,,
26,,,,Junk Box,,,,,,,,
27,,,,Junk Box,,,,,,,,
28,,,,Cisco Switches,,,,,,,,
29,,,,Cisco Switches,,,,,,,,
30,,,,Cork Board,,,,,,,,
31,,,,Cork Board,,,,,,,,
32,,,,Junk Box,,,,,,,,
33,,,,iPad,DLXH1DKYDFHW,,,,,,,
34,,,,Dell B1260 Printer,,,,,,,,
35,,,,Dell C1760 Printer ,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
