Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,, OptiPlex 9010 AIO,JHGSDX1,,,,,COMPUTER,,A. Surplus
2,,,,Logitech Rally Bar,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Surface Pro,28627374654,,,,,FURNITURE,,C. Trade-In
4,,,,"40"" Samsung TV",,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Avaya Phone,14N507411811,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,OptiPlex 7440 AIO,8WZBKH2,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Latitude 3350,716SWB2,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Latitude 3350,326SWB2,,,,,,,H. Missing *
9,,,,Latitude 3350,BD0LM52,,,,,,,I. Stolen *
10,,,,iPhone XR,DX3CJPJLKXKN,,,,,,,J. Other (Documentation Required)
11,,,,Latitude 5580,3138PQ2,,,,,,,
12,,,,Latitude 5580,9L2BPL2,,,,,,,
13,,,,iPhone 7,DNQTQRJ9HG7F,,,,,,,
14,,,,iPhone 13,JHX4RXKPVV,,,,,,,
15,,,,Latitude 5400,28G7453,,,,,,,
16,,,,Junk Box,,,,,,,,
17,,,,Surface Laptop 5,0F00P7R22523FB,,,,,,,
18,,,,OptiPlex 7440 AIO,CVS4C02,,,,,,,
19,,,,Motorola Tablet,492000801313,,,,,,,
20,,,,"55"" Samsung TV",,,,,,,,
21,,,,Dell Latitude 5500,4R0TP13,,,,,,,
22,,,,iPhone 12,DX3GD4MN0DXW,,,,,,,
23,,,,iPhone 13,VMW1YVDGCT,,,,,,,
24,,,,iPhone 12,DX3GD1VF0DXW,,,,,,,
25,,,,iPhone XR,DX3F22G9KXKW,,,,,,,
26,,,,iPhone 7,C76T48ESHG7F,,,,,,,
27,,,,iPhone 7,C76SG1G8HG7F,,,,,,,
28,,,,iPhone 8,F4GX8PVCJC67,,,,,,,
29,,,,iPhone 11,G0PZRJHYN72J,,,,,,,
30,,,,iPhone 12,F17GC38G0DXP,,,,,,,
31,,,,iPhone SE,FFMGF1DEPLJY,,,,,,,
32,,,,iPhone 12 mini,F71DR6JQ0GRQ,,,,,,,
33,,,,iPhone 12,F17GC01P0DY2,,,,,,,
34,,,,Dell Thunderbolt Dock,3GKSLZ2,,,,,,,
35,,,,iPhone 11,F4GZX28VN72Y,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,iPhone 12,DNPG207P0DY2,,,,,,,
39,,,,iPhone XR,FFXZC882KXKN,,,,,,,
40,,,,Microsoft Surface ,006438783057,,,,,,,
41,,,,Latitude 5480,B3456H2,,,,,,,
42,,,,iPhone 11,C6KZW690N72Y,,,,,,,
43,,,,iPhone 7 Plus,C39TT3YBHG04,,,,,,,
44,,,,iPhone 14,G3Y0QDLJW3,,,,,,,
45,,,,iPhone 11,DX4FJ04HN72J,,,,,,,
46,,,,iPhone 13,CM4WVKXLNK,,,,,,,
47,,,,Avaya Phone,C057BC273FD7,,,,,,,
48,,,,Panasonic Blu-Ray Disc Player,NE2HE001013,,,,,,,
49,,,,Sony Blu-Ray Disc/DVD Player,1478789,,,,,,,
50,,,,"Sharp 40"" TV",806847305,,,,,,,
51,,,,Dell Latitude E6430,8YL38W1,,,,,,,
52,,,,Dell Latitude 3340,1WZKM52,,,,,,,
53,,,,Dell E310dw Printer,5F79G62,,,,,,,
54,,,,Dell Latitude 5500,BP8XM13,,,,,,,
55,,,,Dell Latitude 5480,D59WGH2,,,,,,,
56,,,,Dell Latitude 7480,H2HBNN2,,,,,,,
57,,,,Dell Latitude E5470,5RR8PC2,,,,,,,
58,,,,Canon TS202,,,,,,,,
59,,,,HP LaserJet Pro 400 MFP M425dn,,,,,,,,
60,,,,Nikon LS-50 ED Film Scanner,,,,,,,,
61,,,,Brother FAX-575,,,,,,,,
62,,,,Dell C3760n Color Laser Printer,,,,,,,,
63,,,,Surface Pro,029925102153,,,,,,,
64,,,,Voip phone,24D921408CF3,,,,,,,
65,,,,Viop phone,C067BC21D77,,,,,,,
66,,,,Deel E Dock,,,,,,,,
67,,,,Samsung 50inch,,,,,,,,
68,,,,Samsung 45 inch,,,,,,,,
69,,,,Samsung 55inch,,,,,,,,
70,,,,Samsung 55inch,,,,,,,,
71,,,,Hp laser jet P110W,,,,,,,,
72,,,,iPad 7th Gen,F6MCGBSJMF3M,,,,,,,
73,,,,Sharp Aquos 40 inch,,,,,,,,
74,,,,Sharp Aquos 40 inch,,,,,,,,
75,,,,Sharp Aquos 40 inch,,,,,,,,
76,,,,Sharp Aquos 46 inch,,,,,,,,
77,,,,Vizio 32 inch,,,,,,,,
78,,,,LG 40 inch,,,,,,,,
79,,,, Samsung 46 inch,,,,,,,,
80,,,,Junkbox,,,,,,,,
81,,,,Dell All-In-One,,,,,,,,
82,,,,Dell Monitor,,,,,,,,
83,,,,Dell Dock,,,,,,,,
84,,,,Microsoft Surface Go,071990264254,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
