Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,JVC Reciever and DVD Player,MEZ62077901,,,,,COMPUTER,,A. Surplus
2,,,,JVC Subwoofer,904KPYR000506,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Old Dell Laptop Dock,0PW395-73901-98B-5247-A01,,,,,FURNITURE,,C. Trade-In
4,,,,Old Epsion Scanner,GPTV039032,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Box of Miscellaneous Cables,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Box of Miscellaneous Items,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Western Digital HDD,WCANK2495524,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Western Digital HDD,,,,,,,,H. Missing *
9,,,,Segate HDD,5ND57GF3,,,,,,,I. Stolen *
10,,,,Ethernet Cord Box,,,,,,,,J. Other (Documentation Required)
11,,,,HP Office Jet 8000,CN39AEXKZB,,,,,,,
12,,,,iPad,DMPKP9TQF183,,,,,,,
13,,,,iPad,DMPK5LX7F18P,,,,,,,
14,,,,segate HDD,w3708GA9,,,,,,,
15,,,,segate HDD,Z6ELC3PN,,,,,,,
16,,,,Dell HDD,JPW9P0N006SGXD,,,,,,,
17,,,,Mac Monitor,2A1091HZ6JL,,,,,,,
18,,,,ipad,DMQMNN58FK10,,,,,,,
19,,,,IPad,DMQMNM2JFK10,,,,,,,
20,,,,IPad,DMQMNMHUFK10,,,,,,,
21,,,,IPad,DMQMLL204FK10,,,,,,,
22,,,,IPAD,DMQMNMJKFK10,,,,,,,
23,,,,Old Gateway Tower,0036811980,,,,,,,
24,,,,Old Dell Tower,00019-051-842-654,,,,,,,
25,,,,,,,,,,,,
26,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
29,,,,,,,,,,,,
30,,,,,,,,,,,,
31,,,,,,,,,,,,
32,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
35,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
