Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Dock,,,,,,COMPUTER,,A. Surplus
2,,,,Dell E310 DW Printer,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Monitor,,,,,,FURNITURE,,C. Trade-In
4,,,,Latitude E6440,CC4KF12,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Apple Thunderbolt Display,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Apple Thunderbolt Display,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Apple Thunderbolt Display,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Apple Thunderbolt Display,,,,,,,,H. Missing *
9,,,,Dell Latitude E6420,DP584R1,,,,,,,I. Stolen *
10,,,,Macbook Pro,C02RL28TFVH8,,,,,,,J. Other (Documentation Required)
11,,,,HP Printer,,,,,,,,
12,,,,Dell Monitor,,,,,,,,
13,,,,Dell Monitor,,,,,,,,
14,,,,LG Monitor,,,,,,,,
15,,,,Xerox Printer,,,,,,,,
16,,,,Dell OptiPlex 7040,CS99GB2,,,,,,,
17,,,,Brother Printer,,,,,,,,
18,,,,Brother Printer,,,,,,,,
19,,,,Dell Monitor,,,,,,,,
20,,,,Dell Monitor,,,,,,,,
21,,,,Dell Monitor,,,,,,,,
22,,,,Dell Monitor,,,,,,,,
23,,,,iPad,DLXG3GWBDJHG,,,,,,,
24,,,,Dell Monitor,,,,,,,,
25,,,,Junk Box,,,,,,,,
26,,,,Junk Box,,,,,,,,
27,,,,Junk Box,,,,,,,,
28,,,,Dell Dual Monitor Stand,,,,,,,,
29,,,,Dell Latitude E5570,B2JRP72,,,,,,,
30,,,,iPhone X,G0PW31L0JCLH,,,,,,,
31,,,,iPhone 7,F71Z68Q9HG7F,,,,,,,
32,,,,iPhone 7,F4HX2BACJC67,,,,,,,
33,,,,iPhone 8 Plus,C39TV12GHG04,,,,,,,
34,,,,iPhone 8 ,FFMZCMJ9JC67,,,,,,,
35,,,,iPhone 8,C8QVT0PHJC67,,,,,,,
36,,,,iPhone 8,FFNYV6B2JC67,,,,,,,
37,,,,iPhone 11,FFXHW62NN72J,,,,,,,
38,,,,iPhone 8,C6KVRCY7JC6K,,,,,,,
39,,,,iPhone 11,F4GZX1NKN72Y,,,,,,,
40,,,,iPhone 8,C8PYL0WRJC67,,,,,,,
41,,,,iPhone 8 Plus,DX3XQHE4JCM2,,,,,,,
42,,,,iPhone 8,C8PY470LJC6K,,,,,,,
43,,,,iPhone X,FK1WXQ8TJCLH,,,,,,,
44,,,,iPhone 11,F4GZX0E4N72Y,,,,,,,
45,,,,iPhone 8 Plus,DX3X23UUJCLQ,,,,,,,
46,,,,iPhone X,F2MVR9SQJCL8,,,,,,,
47,,,,iPhone 11,F4GF50B0N72J,,,,,,,
48,,,,iPhone 8,C8PW22SRJC67,,,,,,,
49,,,,iPhone 8 Plus,F2NSNUXPHIFY7,,,,,,,
50,,,,iPhone X,DNQVT592JCL8,,,,,,,
51,,,,iPhone X,G0NZC0TCKPFT,,,,,,,
52,,,,iPhone 11,FCJC21NHN70D,,,,,,,
53,,,,iPhone 8 Plus,C39TC619HFY7,,,,,,,
54,,,,iPhone X,F17X57D3JCLJ,,,,,,,
55,,,,iPhone 8 Plus ,DX3Y74LSJCM2,,,,,,,
56,,,,iPhone 8 Plus,F2LW1H49JCLQ,,,,,,,
57,,,,iPhone 8,FFMYD23FJC6K,,,,,,,
58,,,,iPhone 8 Plus,F17WX0YKJCLQ,,,,,,,
59,,,,iPhone XS,G0NZC14KKPFT,,,,,,,
60,,,,iPhone 8 Plus,F2LVV78JJCLQ,,,,,,,
61,,,,iPhone XR,DX3FGR4YKXKN,,,,,,,
62,,,,Cisco Soundbar,,,,,,,,
63,,,,Dell Monitor,,,,,,,,
64,,,,iPhone 8,F4GWFJKYC67,,,,,,,
65,,,,iPhone XS,C39Z27L3KPFT,,,,,,,
66,,,,iPhone 8 Plus,DX3Y51K2JCLQ,,,,,,,
67,,,,iPhone 8 Plus,F2LW54JJJCM2,,,,,,,
68,,,,iPhone 11,F4GC3FV5N72J,,,,,,,
69,,,,iPhone 8,F4HWTJJKJC67,,,,,,,
70,,,,iPhone X,FK1WX4X6JCL8,,,,,,,
71,,,,iPhone 8 Plus,F2LT58BVHFY7,,,,,,,
72,,,,iPhone X (Display does not work),,,,,,,,
73,,,,iPhone 8 Plus,GDGWC05LJCLQ,,,,,,,
74,,,,iPhone 8 Plus,FD3ZG0EEJCM2,,,,,,,
75,,,,iPhone 8,FFMX6FQWJC67,,,,,,,
76,,,,iPhone 6,DNQP323BG5MC,,,,,,,
77,,,,iPhone 6,C8QPNVFZG5MC,,,,,,,
78,,,,iPhone 8,F71Z6A12HG7F,,,,,,,
79,,,,iPhone 8,C8PYV1VTJC67,,,,,,,
80,,,,iPhone 11,C6KZR5STN72Y,,,,,,,
81,,,,iPhone 7,F71Z62BDHG7F,,,,,,,
82,,,,iPhone 8 Plus,F17X311VJCLQ,,,,,,,
83,,,,iPhone 8 Plus,F17W65LJJCM2,,,,,,,
84,,,,iPhone 8 Plus,C39VFKDFJCLQ,,,,,,,
85,,,,iPhone 8 Plus,DX3XQHNQJCM2,,,,,,,
86,,,,iPhone X (does not hold any charge),N/A ,,,,,,,
