Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Windows Server X99-A,1294348,,,,,COMPUTER,,A. Surplus
2,,,,Windows Server X99-A,1301160,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Junk Box,,,,,,FURNITURE,,C. Trade-In
4,,,,HP OfficeJet Pro 8100,,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,iPhone 11,FFYH98Y7N72J,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,iPhone 11,K6JW9VKT6R,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,iPhone 13,KXG0HCV9KR,,,,,OTHER (please describe),,G. Destroyed *
8,,,,iPhone 13,D3PC9YQ5C2,,,,,,,H. Missing *
9,,,,Latitude E6420,6H2S3R1,,,,,,,I. Stolen *
10,,,,Dell E-Dock,,,,,,,,J. Other (Documentation Required)
11,,,,Latitude E64440,,,,,,,,
12,,,,Surface Pro,0F01P7L23123BF,,,,,,,
13,,,,Dell E525w,,,,,,,,
14,,,,Dell monitor,,,,,,,,
15,,,,Dell monitor,,,,,,,,
16,,,,Sharp TV,,,,,,,,
17,,,,iPhone 13 Pro,TQNH0XQP34,,,,,,,
18,,,,Latitude 5490,CK2H0Z2,,,,,,,
19,,,,Surface Book,024957113554,,,,,,,
20,,,,Dell Monitor,,,,,,,,
21,,,,Dell Monitor,,,,,,,,
22,,,,Dell Monitor,,,,,,,,
23,,,,Optiplex 9020,JMJ4Y12,,,,,,,
24,,,,Optiplex 9020,JMN7Y12,,,,,,,
25,,,,Optiplex 9010,7XCHTV1,,,,,,,
26,,,,Optiplex 9011,4P87CX1,,,,,,,
27,,,,ESPN Enclosure,,,,,,,,
28,,,,Dell Monitor,,,,,,,,
29,,,,Junk Box,,,,,,,,
30,,,,Junk Box,,,,,,,,
31,,,,Dell Precision 7721,97XJ9H3,,,,,,,
32,,,,MacBook Pro,C02P22XXG3QP,,,,,,,
33,,,,Macbook Pro ,C02ST0XAG8WL,,,,,,,
34,,,,Macbook Air,C1MR81THG944,,,,,,,
35,,,,Dell Monitor,,,,,,,,
36,,,,Dell Monitor,,,,,,,,
37,,,,Dell Monitor,,,,,,,,
38,,,,Junk Box,,,,,,,,
39,,,,"Samsung TV 60""",,,,,,,,
40,,,,iPad 2,DMQJJAMBDFHW,,,,,,,
41,,,,Latitude E6440,CJ9NL12,,,,,,,
42,,,,iPad 2,F5RK4L3NDFHW,,,,,,,
43,,,,iPad 2,F5RK4LRJDFHW,,,,,,,
44,,,,iPad 2,F5RK4L4QDFHW,,,,,,,
45,,,,iPad 2,DMQJJAKGDFHW,,,,,,,
46,,,,iPad 2,F5RK4L87DFHW,,,,,,,
47,,,,iPad 2,F5RK4LJ9DFHW,,,,,,,
48,,,,iPad 2,F5RK4M2FDFHW,,,,,,,
49,,,,iPad 2,DMQJJAP9DFHW,,,,,,,
50,,,,iPad 2,F5RK4LRFDFHW,,,,,,,
51,,,,iPad 2,F5RK4L2EDFHW,,,,,,,
52,,,,iPad 2,F5RK4LBBDFHW,,,,,,,
53,,,,iPad 2,F5RK4LQJDFHW,,,,,,,
54,,,,iPad 2,F5RK4M0NDFHW,,,,,,,
55,,,,iPad 2,F5RK4LC2DFHW,,,,,,,
56,,,,iPad 2,F5RK4LRQDFHW,,,,,,,
57,,,,iPad 2,F5RK4LQQDFHW,,,,,,,
58,,,,iPad 2,F5RK4K31DFHW,,,,,,,
59,,,,Latitude 5490,6VZ02X2,,,,,,,
60,,,,Latitude E5570,6X5TQ72,,,,,,,
61,,,,"Samsung Business TV 55""",0FQPHCXX4018649,,,,,,,
62,,,,"Samsung DU7200 60""",0GUY3CUX605492,,,,,,,
63,,,,"Samsung DU7200 60""",0GUY3CUX606186,,,,,,,
64,,,,iPhone 12,DX3H2EN20DXP,,,,,,,
65,,,,Dell Monitor,,,,,,,,
66,,,,Optiplex 9010,5HHBFX1,,,,,,,
67,,,,Optiplex 9090,6R3SHQ1,,,,,,,
68,,,,Brother HL-L3270CDW Printer,,,,,,,,
69,,,,Dell Monitor,,,,,,,,
70,,,,Dell Monitor,,,,,,,,
71,,,,"Samsung 75""",,,,,,,,
72,,,,Optiplex 7440 AIO,DC26GB2,,,,,,,
73,,,,Optiplex 7440 AIO,DC1BGB2,,,,,,,
74,,,,Optiplex 7440 AIO,DC1CGB2,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
