Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Monitor,,,,,,COMPUTER,,A. Surplus
2,,,,Dell Monitor,,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Monitor,,,,,,FURNITURE,,C. Trade-In
4,,,,Dell Monitor,,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell Monitor,,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Cable Junk Box,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,iPhone XR,FFWCL90QKXKW,,,,,OTHER (please describe),,G. Destroyed *
8,,,,iPad Air 2,DMQS4HBYG5VW,,,,,,,H. Missing *
9,,,,Microsoft Surface Pro 4,059217464253,,,,,,,I. Stolen *
10,,,,Microsoft Surface Pro 7,033957100953,,,,,,,J. Other (Documentation Required)
11,,,,Dell Monitor,,,,,,,,
12,,,,Phillips Speaker Control System,,,,,,,,
13,,,,Phillips Speaker,,,,,,,,
14,,,,Phillips Speaker,,,,,,,,
15,,,,Dell Monitor,,,,,,,,
16,,,,Dell Monitor,,,,,,,,
17,,,,Dell Monitor,,,,,,,,
18,,,,Dell Monitor,,,,,,,,
19,,,,Dell Monitor,,,,,,,,
20,,,,Dell Monitor,,,,,,,,
21,,,,Dr. K's Dock,,,,,,,,
22,,,,Dell Latitude E5470,C3LR3H2,,,,,,,
23,,,,Dell Monitor,,,,,,,,
24,,,,Dell Monitor,,,,,,,,
25,,,,Dell Monitor,,,,,,,,
26,,,,Dell Printer,,,,,,,,
27,,,,Optiplex 3020,GRZGQ22,,,,,,,
28,,,,Optiplex 790,GXMVTV1,,,,,,,
29,,,,Optiplex 990,DDC5JQ1,,,,,,,
30,,,,Dell Monitor,,,,,,,,
31,,,,Percision Tower 5810,HXB7HK2,,,,,,,
32,,,,Percision Tower 5811,H35TS52,,,,,,,
33,,,,Percision Tower 5812,B39SND2,,,,,,,
34,,,,Percision Tower 5813,H35SS52,,,,,,,
35,,,,Percision Tower 5814,H35YS52,,,,,,,
36,,,,Percision Tower 5815,HXBCHK2,,,,,,,
37,,,,Percision Tower 5816,H35XS52,,,,,,,
38,,,,Percision Tower 5817,HXBGHK2,,,,,,,
39,,,,Percision Tower 5818,H35VS52,,,,,,,
40,,,,Percision Tower 5819,HXBFHK2,,,,,,,
41,,,,Percision Tower 5820,HXB8HK2,,,,,,,
42,,,,Dell Monitor ,,,,,,,,
43,,,,Dell Monitor ,,,,,,,,
44,,,,Planar Monitor,,,,,,,,
45,,,,Planar Monitor,,,,,,,,
46,,,,Planar Monitor,,,,,,,,
47,,,,Planar Monitor,,,,,,,,
48,,,,Samsung Monitor ,,,,,,,,
49,,,,Dell Monitor ,,,,,,,,
50,,,,Dell Latitude E6540,GYYKM12,,,,,,,
51,,,,Dell Latitude E6540,9VHVL12,,,,,,,
52,,,,Toshiba TV,,,,,,,,
53,,,,Sony Blu-Ray Player,,,,,,,,
54,,,,Yamaha AV Receiver,,,,,,,,
55,,,,Dell Monitor,,,,,,,,
56,,,,Dell Monitor,,,,,,,,
57,,,,Dell OptiPlex 9020,72PTT52,,,,,,,
58,,,,Dell Latitude E5550,543RH72,,,,,,,
59,,,,"Samsung 46"" TV",,,,,,,,
60,,,,"Samsung 70"" TV",,,,,,,,
61,,,,iPad,DMPJTUGWF182,,,,,,,
62,,,,Dell USB-C Dock,,,,,,,,
63,,,,DirecTV Outdoor Satellite LNBF Unit,,,,,,,,
64,,,,Sony VCR,,,,,,,,
65,,,,Z600,2UA1200FG9,,,,,,,
66,,,,Dell Monitor,,,,,,,,
67,,,,Dell Monitor,,,,,,,,
68,,,,Dell Monitor,,,,,,,,
69,,,,Dell Monitor,,,,,,,,
70,,,,Planar Monitor ,,,,,,,,
71,,,,HP Officejet Pro ,,,,,,,,
72,,,,HP Color Laser Jet Pro M477fnw,,,,,,,,
73,,,,Latitude E4300,5B7XQJ1,,,,,,,
74,,,,Latitude E6520,CLJYN1,,,,,,,
75,,,,Samsung TV,,,,,,,,
76,,,,HP t620 Thin Client,MXL6051BPD,,,,,,,
77,,,,HP t620 Thin Client,MXL6051BNJ,,,,,,,
78,,,,HP t620 Thin Client,MXL6051BP7,,,,,,,
79,,,,HP t620 Thin Client,MXL6051BNM,,,,,,,
80,,,,HP t620 Thin Client,,,,,,,,
81,,,,HP Color Laser Jet Pro M281fdw,,,,,,,,
82,,,,LG TV,,,,,,,,
83,,,,Samsung TV,,,,,,,,
84,,,,ViewSonic TV,,,,,,,,
85,,,,ViewSonic TV,,,,,,,,
86,,,,Dell Monitor ,,,,,,,,
87,,,,iMac ,C02N272Cf8J4,,,,,,,
88,,,,XOS Server,,,,,,,,
89,,,,XOS Server,,,,,,,,
90,,,,Dell Monitor,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
