Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Dell Optiplex  (Facilities),1X7QNS1,,,,,COMPUTER,,A. Surplus
2,,,,Dell Printer C1660w,3KFKZ02,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,iPad Pro,DLXV35L2HP34,,,,,FURNITURE,,C. Trade-In
4,,,,Dell Laptop,448Y5R1,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,HP Printer,CNJ6D30Q1S,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell Monitor,,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Dell Monitor,,,,,,OTHER (please describe),,G. Destroyed *
8,,,,MISC Box,,,,,,,,H. Missing *
9,,,,Dell Tower,87BQD22,,,,,,,I. Stolen *
10,,,,Dell Laptop,DT8VSS1,,,,,,,J. Other (Documentation Required)
11,,,,iPad ,DLXN2761FK11,,,,,,,
12,,,,iPad,DMTM4M2AFK10,,,,,,,
13,,,,Dell Monitor,,,,,,,,
14,,,,Dell Monitor,,,,,,,,
15,,,,Dell Monitor,,,,,,,,
16,,,,Dell Tower,9XD7D42,,,,,,,
17,,,,Dell Tower,8PRJP22,,,,,,,
18,,,,Dell Laptop,JX4YB82,,,,,,,
19,,,,iPad,DMPM44VFKYC,,,,,,,
20,,,,Dell Tower ,5TGDDZ1,,,,,,,
21,,,,LG monitor ,,,,,,,,
22,,,,iMac,D25Q51FQFY14,,,,,,,
23,,,,Dell Dock,,,,,,,,
24,,,,Dell Monitor,,,,,,,,
25,,,,Dell DOck,,,,,,,,
26,,,,Dell Monitor,,,,,,,,
27,,,,Dell Dock,,,,,,,,
28,,,,Kureg ,,,,,,,,
29,,,,Box of HDDs,,,,,,,,
30,,,,Box of HDDs,,,,,,,,
31,,,,Dell Laptop,JYFZ3X1,,,,,,,
32,,,,Dell Laptop,C60LLH2,,,,,,,
33,,,,Surface Computer,012760573253,,,,,,,
34,,,,Dell Computer,BGW0Q32,,,,,,,
35,,,,Dell Computer,2ZFZ3X1,,,,,,,
36,,,,Dell Computer,FDTSNX1,,,,,,,
37,,,,Dell Computer ,54792Q1,,,,,,,
38,,,,Dell Computer,CDWXXF2,,,,,,,
39,,,,Dell Computer,BX79Q72,,,,,,,
40,,,,MacBook Air (2012),C02K72XHDRV7,,,,,,,
41,,,,Dell Computer,C0JGQC2,,,,,,,
42,,,,Dell Computer ,2S5SJX1,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
