Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,iPad,DMQMNMESFK10,,,,,COMPUTER,,A. Surplus
2,,,,iPad,DMQMNN2XFK10,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,100MB Netgear Switch,1D52963S01B3B,,,,,FURNITURE,,C. Trade-In
4,,,,Segate HDD,5SV6KRAJ,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Dell Dock,CN-OPW395-73901-02J-8188-A01,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell 1120dn,GTKW7D1,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,AMD Radeon 3400,230850076514,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Dell latitude  e6540,H3zkm12,,,,,,,H. Missing *
9,,,,iPad,DLXFXB7QDJHF,,,,,,,I. Stolen *
10,,,,iPad,DMQMNN9GFK10,,,,,,,J. Other (Documentation Required)
11,,,,Dell OPTIPLEX 990,492000602257,,,,,,,
12,,,,Dell Monitor,CN-0CC299-64180-635-18SL,,,,,,,
13,,,,Dell Monitor,CN-0DC323-71618-6CH-GCFH,,,,,,,
14,,,,Dell Monitor, CN02Y31571618442DEST,,,,,,,
15,,,,Dell Soundbar,CN0UH8374822064I003S,,,,,,,
16,,,,WD HDD ,WXC1A72S0553,,,,,,,
17,,,,Seagate SSHD,W760WBBS,,,,,,,
18,,,,iPad,DMPMLGQKFK10,,,,,,,
19,,,,,,,,,,,,
20,,,,,,,,,,,,
21,,,,,,,,,,,,
22,,,,,,,,,,,,
23,,,,,,,,,,,,
24,,,,,,,,,,,,
25,,,,,,,,,,,,
26,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
29,,,,,,,,,,,,
30,,,,,,,,,,,,
31,,,,,,,,,,,,
32,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
35,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
