Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Seagate HDD,W3T122RG,,,,,COMPUTER,,A. Surplus
2,,,,Seagate HDD,Z6HEAHQ5,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Seagate HDD,Z6EN2F96,,,,,FURNITURE,,C. Trade-In
4,,,,Compaq Monitor,CNC016RRJ3,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Zzxel,S1Z3808862,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Old Brother Printer,U62708J2N488471,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,ESPN Multi Tech,MT2834BA,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Netopia,8659024,,,,,,,H. Missing *
9,,,,Seagate HDD,Z6E7HF5Z,,,,,,,I. Stolen *
10,,,,Seagate HDD,Z6EHC1BA,,,,,,,J. Other (Documentation Required)
11,,,,TOSHIBA HDD,74CSUU9KS 94B,,,,,,,
12,,,,Dell Laptop Docking Station,CN-051XVC-73901-38S-1189-A01,,,,,,,
13,,,,Dell Laptop Docking Station,CN-0PW395-73901,,,,,,,
14,,,,Seagate HDD,S1D8TM1Y,,,,,,,
15,,,,Mophie iPhone 7 Case,12511403825,,,,,,,
16,,,,Dell Monitor ,CN-0FMXNR-64180-664-18GT-A00,,,,,,,
17,,,,Samsung Printer,Z2LRBABZ801108D,,,,,,,
18,,,,Large HP Printer,MY24L310X0,,,,,,,
19,,,,,,,,,,,,
20,,,,,,,,,,,,
21,,,,,,,,,,,,
22,,,,,,,,,,,,
23,,,,,,,,,,,,
24,,,,,,,,,,,,
25,,,,,,,,,,,,
26,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
29,,,,,,,,,,,,
30,,,,,,,,,,,,
31,,,,,,,,,,,,
32,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
35,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
