Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,iomega,A2D22306EF,,,,,COMPUTER,,A. Surplus
2,,,,Seagate HDD,Z6ELBQ6M,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Seagate HDD,S3T2W4XQ,,,,,FURNITURE,,C. Trade-In
4,,,,Sony Blu-ray player,1021384,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,1000gb WD HDD,WCATR2402952,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,1000gb WD HDD,WCATR2405217,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Toshiba HDD,26AXC8DCT,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Samsung HDD,S1VCJ90SA70068,,,,,,,H. Missing *
9,,,,Microsoft Dock,0N6GMPBNA0064FW226A00,,,,,,,I. Stolen *
10,,,,Toshiba HDD,X5EYCWVUT Z11 HDKCC00D2A01,,,,,,,J. Other (Documentation Required)
11,,,,Seagate HDD,Z6EG8C54,,,,,,,
12,,,,VGA Seperator,DBA10005913QJ,,,,,,,
13,,,,XLS1000 Power Amplifier,8500862102,,,,,,,
14,,,,Dell Tower (760),20TQ4J1,,,,,,,
15,,,,Sony Blu-ray player,1233220,,,,,,,
16,,,,Pico TOOLS KRAMER,07110323300592,,,,,,,
17,,,,Western Digital HDD,WCAPZ2365737,,,,,,,
18,,,,Western Digital HDD,WCAPZ2560489,,,,,,,
19,,,,Pico TOOLS KRAMER,11110085900792,,,,,,,
20,,,,Verizon Jetpack MyFi,649496018542,,,,,,,
21,,,,Verizon Jetpack MyFi,649496019587,,,,,,,
22,,,,Seagate HDD 2000GB,Z240Q062,,,,,,,
23,,,,Label Writer 450,1750110-2486893,,,,,,,
24,,,,Verizon Jetpack MyFi,649496018542,,,,,,,
25,,,,Dell Monitor ,0C730C7162325M4314,,,,,,,
26,,,,Dell Monitor ,MX0HF730742627AG1J3L,,,,,,,
27,,,,Dell Monitor ,CN0TYXD974450BGABUL,,,,,,,
28,,,,Western Digital HDD,WXP1E752SMY1,,,,,,,
29,,,,Seagate HDD,W37VL1Q,,,,,,,
30,,,,Dell OPTIPLEX 790,D0BLTV1,,,,,,,
31,,,,Western Digital HDD,WX31EB1FJA30,,,,,,,
32,,,,Seagate HDD,W2ATZPV4,,,,,,,
33,,,,Western Digital HDD,WCC2E4JXLT4F,,,,,,,
34,,,,Seagate HDD,W2ATWCH3,,,,,,,
35,,,,Dell Monitor ,0R297D641808912PSL,,,,,,,
36,,,,Dell Monitor ,0C730C716230164189,,,,,,,
37,,,,Dell Monitor ,0D176P641809A81AXS,,,,,,,
38,,,,Dell monitor ,0D606R6418096N0ETS,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
