Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Verizon Jetpack MiFi,990003312107309,,,,,COMPUTER,,A. Surplus
2,,,,Verizon Jetpack MiFi,990003300835507,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Dell Monitor,CN0FP04F7287235VDTFM,,,,,FURNITURE,,C. Trade-In
4,,,,Grey Dell Monitor,CN0H069H728728940PDM,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Optiplex 780,8T6FBM1,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Optiplex 780,2ZNJHQ1,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Seagate 500gb HDD,W2ATQQP9,,,,,OTHER (please describe),,G. Destroyed *
8,,,,SurfaceBook ,002026444953,,,,,,,H. Missing *
9,,,,WD HDD 3TB,WCC4N6RH6SPV,,,,,,,I. Stolen *
10,,,,Seagate 500gb HDD,W2ATY22C,,,,,,,J. Other (Documentation Required)
11,,,,Dell Printer,0R6YGK-71968F2051,,,,,,,
12,,,,iPad NON-FUNCTIONAL,DMPLX03YF4YF,,,,,,,
13,,,,Verizon Jetpack MiFi,4A5157P100AEB,,,,,,,
14,,,,Verizon Jetpack MiFi,990003308768973,,,,,,,
15,,,,Verizon Jetpack MiFi,990003312723550,,,,,,,
16,,,,Verizon Jetpack MiFi,990000628060206,,,,,,,
17,,,,Verizon Jetpack MiFi,990003308025762,,,,,,,
18,,,,iPad NON-FUNCTIONAL,DMPJJCJEDJ8T,,,,,,,
19,,,,D-Link 5-port mini switch,DRL727B030305,,,,,,,
20,,,,3rd Gen Apple TV,DY6JNCLEDRHN,,,,,,,
21,,,,3rd Gen Apple TV,DY3J5LPFDRHN,,,,,,,
22,,,,iPhone 6 16GB NON-FUNCTIONAL,F78PH46WG5MC,,,,,,,
23,,,,iPhone 6S 64GB NON-FUNCTIONAL,F4GRH6GAGRXW,,,,,,,
24,,,,iPhone 8 Plus 256GB NON-FUNCTIONAL,F2LVH9CQJCLQ,,,,,,,
25,,,,iPhone 7 32GB NON-FUNCTIONAL,DNPTQET6HG7F,,,,,,,
26,,,,iPad NON-FUNCTIONAL,DLXH32Q1DJHF,,,,,,,
27,,,,iPad NON-FUNCTIONAL,DMPM4YQYF4YF,,,,,,,
28,,,,iPad NON-FUNCTIONAL,DMPMR6HVF4YF,,,,,,,
29,,,,iPad NON-FUNCTIONAL,DLXFM3XHDJHF,,,,,,,
30,,,,iPad NON-FUNCTIONAL,DMPS7BYCGFYL,,,,,,,
31,,,,iPad NON-FUNCTIONAL,DLXQD4D3G5YL,,,,,,,
32,,,,iPad NON-FUNCTIONAL,DLXQ58AYG5VW,,,,,,,
33,,,,WD HDD,WX11A91R7709,,,,,,,
34,,,,Seagate 500gb HDD,W200V7X4,,,,,,,
35,,,,Dell monitor,080401L1002639,,,,,,,
36,,,,Dell Optiplex 790,BQ9YXH1,,,,,,,
37,,,,Seagate 500gb HDD,W2ATZPVB,,,,,,,
38,,,,Toshiba HDD,X11CR3QT,,,,,,,
39,,,,Seagate HDD,9RY4390N,,,,,,,
40,,,,Seagate HDD,S3T2W3BF,,,,,,,
41,,,,WD HDD,WX1A70U443,,,,,,,
42,,,,Seagate HDD,W370CMBY,,,,,,,
43,,,,Seagate HDD,9VYHEQ3Z,,,,,,,
44,,,,Seagate HDD,W2AV046D,,,,,,,
45,,,,Segate HDD,W2ATZQ1H,,,,,,,
46,,,,Segate HDD,W2ASQ8S0,,,,,,,
47,,,,Dell Desktop,HT6FBM1,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
