Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Western Digital HDD,WCARW4386578,,,,,COMPUTER,,A. Surplus
2,,,,Western Digital HDD,WCARW4387561,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Western Digital HDD,WCARW4387946,,,,,FURNITURE,,C. Trade-In
4,,,,Western Digital HDD,WCARW4387565,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,Ameritech Old Phone,NT2N31AA-35,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell Dock,035RXK-12961,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Kodak EayShare z730,KCKEP51502361,,,,,OTHER (please describe),,G. Destroyed *
8,,,,FUJIFILM E900,54A52889,,,,,,,H. Missing *
9,,,,kodak EayShare z730,KCKEP52801150,,,,,,,I. Stolen *
10,,,,Box of Cables,,,,,,,,J. Other (Documentation Required)
11,,,,LaserJet CP1525nw Color,,,,,,,,
12,,,,Verizon MiFi,649496018542,,,,,,,
13,,,,Samsung Galaxy S8 64GB NON-FUNCTIONAL,355986086884252,,,,,,,
14,,,,iPhone 6 16GB NON-FUNCTIONAL,359233064124574,,,,,,,
15,,,,iPhone 7 32GB NON-FUNCTIONAL,BCG-E3091A,,,,,,,
16,,,,iPhone 6 Plus 16GB NON-FUNCTIONAL,354455066088723,,,,,,,
17,,,,iPhone 6 16GB NON-FUNCTIONAL,359231050460027,,,,,,,
18,,,,iPhone 6s 16GB NON-FUNCTIONAL,F17QPRLXGRXQ,,,,,,,
19,,,,iPhone 7 32GB NON-FUNCTIONAL,BCG-E3091A,,,,,,,
20,,,,iPhone 7 128GB NON-FUNCTIONAL,F4GV3JYZHG7K,,,,,,,
21,,,,iPhone 6s 16GB NON-FUNCTIONAL,FK1QWC5ZGRXQ,,,,,,,
22,,,,iPhone 7 Plus 128GB NON-FUNCTIONAL,FCCT51GQHFY7,,,,,,,
23,,,,Seagate 500gb HHD,W2AR8DX1,,,,,,,
24,,,,Seagate 500gb HHD,W2AS41XN,,,,,,,
25,,,,iPhone 7 32GB NON-FUNCTIONAL,C6KSGYFVHG7F,,,,,,,
26,,,,iPhone 7 32GB NON-FUNCTIONAL,DNPTQ4D3HG7K,,,,,,,
27,,,,iPhone 7 32GB NON-FUNCTIONAL,C76SK8TVHG7F,,,,,,,
28,,,,iPhone 6 16GB NON-FUNCTIONAL,DNQNJWK4G5MC,,,,,,,
29,,,,iPhone 7 32GB NON-FUNCTIONAL,F17SDGWWHG7F,,,,,,,
30,,,,Box of Empty Ink Cartriges ,,,,,,,,
31,,,,iPhone 6s 64GB NON-FUNCTIONAL,C7JRTEBKGRXW,,,,,,,
32,,,,iPhone 6 16GB NON-FUNCTIONAL,F1GQ4N9DG5MC,,,,,,,
33,,,,iPhone 7 32GB NON-FUNCTIONAL,F4GT83K2HG7F,,,,,,,
34,,,,iPhone 7 128GB NON-FUNCTIONAL,F4JV29L4HG7K,,,,,,,
35,,,,Seagate 500gb HHD,W2AR8SWJ,,,,,,,
36,,,,Seagate 500gb HHD,W3T1DSH2,,,,,,,
37,,,,Western Digital HDD,WX51AC0A9657,,,,,,,
38,,,,HGST HDD,B1GEV0ZM,,,,,,,
39,,,,Western Digital HDD,WX11A4132922,,,,,,,
40,,,,Western Digital HDD,WX11A91N5604,,,,,,,
41,,,,Surface Docking Station,0047926430486,,,,,,,
42,,,,,,,,,,,,
43,,,,Toshiba HDD,Y4PST85OT,,,,,,,
44,,,,HGST HDD,APG0EWKK,,,,,,,
45,,,,Western Digital HDD,WCAT12073784,,,,,,,
46,,,,Western Digital HDD,WCC2F1685671,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
