Unnamed: 0,Unnamed: 1,Office of the University Controller ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Accounting & Property Services,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,Florida State University,,,,,,6300A University Center,,,,
,,,,,,,,"Tallahassee, FL 32306-2393",,,,
,,,,,,,,Ph: (850) 644-9756,,,,
,,,,,,,,PropertyServices@admin.fsu.edu,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
PROPERTY ACCOUNTABILITY RELEASE FORM ADDENDUM,,,,,,,,,,,,
,,,,,,,,,,,,
Seq,Tag #,Capital Asset?,Category,Description,Serial #,Disposition Method,Fund,Scrub Initials,,,,
1,,,,Surface Tablet,CN-ORDV4C-BNA00-67R-W264-A00,,,,,COMPUTER,,A. Surplus
2,,,,Samsung HDD,S14PJD0Q480666,,,,,ELECTRONICS,,B. Scrap/Recycle
3,,,,Mac Mini,C07GJ07HDJD2,,,,,FURNITURE,,C. Trade-In
4,,,,Macbook,C02GV0VCDV17,,,,,OFFICE EQUIPMENT,,D. Cannibalize
5,,,,HP LaserJet p1005,VND3G26604,,,,,SCIENTIFIC EQUIPMENT,,E. Transfer to Other ST Agency
6,,,,Dell E6530,JW079W1,,,,,VEHICLE,,F. Abandoned/Non-Recoverable
7,,,,Seagate HDD,Z6EBFJ3B,,,,,OTHER (please describe),,G. Destroyed *
8,,,,Western Digital HDD,WCC2ENX41075,,,,,,,H. Missing *
9,,,,MiFi,320784384613,,,,,,,I. Stolen *
10,,,,iMac,C02LD7YJF8J4,,,,,,,J. Other (Documentation Required)
11,,,,Seagate HDD,W3T992KN,,,,,,,
12,,,,Seagate HDD,W3T993PJ,,,,,,,
13,,,,Dell Optiplex,2ZNGHQ1,,,,,,,
14,,,,Dell Keyboard,CN-0X3KRC-56732-49M-11BK-A02,,,,,,,
15,,,,netgear switch,2151165F00825,,,,,,,
16,,,,Western Digital HDD,WCAYUL913067,,,,,,,
17,,,,Crucial SSD,171061C840E,,,,,,,
18,,,,Wireless Card, 4090FFE584F,,,,,,,
19,,,,ViewSonic Monitor,PSX061920397,,,,,,,
20,,,,Dell Printer,,,,,,,,
21,,,,Dell Monitor ,CN-0NDMRP-74261-340-3AGU,,,,,,,
22,,,,Brother Toner,1250262742,,,,,,,
23,,,,,,,,,,,,
24,,,,,,,,,,,,
25,,,,,,,,,,,,
26,,,,,,,,,,,,
27,,,,,,,,,,,,
28,,,,,,,,,,,,
29,,,,,,,,,,,,
30,,,,,,,,,,,,
31,,,,,,,,,,,,
32,,,,,,,,,,,,
33,,,,,,,,,,,,
34,,,,,,,,,,,,
35,,,,,,,,,,,,
36,,,,,,,,,,,,
37,,,,,,,,,,,,
38,,,,,,,,,,,,
39,,,,,,,,,,,,
40,,,,,,,,,,,,
41,,,,,,,,,,,,
42,,,,,,,,,,,,
43,,,,,,,,,,,,
44,,,,,,,,,,,,
45,,,,,,,,,,,,
46,,,,,,,,,,,,
47,,,,,,,,,,,,
48,,,,,,,,,,,,
49,,,,,,,,,,,,
50,,,,,,,,,,,,
51,,,,,,,,,,,,
52,,,,,,,,,,,,
53,,,,,,,,,,,,
54,,,,,,,,,,,,
55,,,,,,,,,,,,
56,,,,,,,,,,,,
57,,,,,,,,,,,,
58,,,,,,,,,,,,
59,,,,,,,,,,,,
60,,,,,,,,,,,,
61,,,,,,,,,,,,
62,,,,,,,,,,,,
63,,,,,,,,,,,,
64,,,,,,,,,,,,
65,,,,,,,,,,,,
66,,,,,,,,,,,,
67,,,,,,,,,,,,
68,,,,,,,,,,,,
69,,,,,,,,,,,,
70,,,,,,,,,,,,
71,,,,,,,,,,,,
72,,,,,,,,,,,,
73,,,,,,,,,,,,
74,,,,,,,,,,,,
75,,,,,,,,,,,,
76,,,,,,,,,,,,
77,,,,,,,,,,,,
78,,,,,,,,,,,,
79,,,,,,,,,,,,
80,,,,,,,,,,,,
81,,,,,,,,,,,,
82,,,,,,,,,,,,
83,,,,,,,,,,,,
84,,,,,,,,,,,,
85,,,,,,,,,,,,
86,,,,,,,,,,,,
87,,,,,,,,,,,,
88,,,,,,,,,,,,
89,,,,,,,,,,,,
90,,,,,,,,,,,,
91,,,,,,,,,,,,
92,,,,,,,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
